date,app,platform,network,cdn,geography,stream_type,vst_p50,vst_p95,rebuffer_ratio,rebuffer_rate,vsf,ebvs,avg_rendered_bitrate,downshift_frequency,total_watch_time,avg_session_duration,dau,wau,mau,content_completion_25,content_completion_50,content_completion_75,content_completion_100,browse_to_play,ad_fill_rate,ad_start_failure,vcr_ads,ad_pod_dropoff,churn_rate,arpu,cdn_cache_hit_ratio,manifest_fetch_latency,ttfb,volume
2025-11-17,App_B,iOS,Cellular 4G,Cloudflare,Metro,Live Sports/Events,1.02,2.35,0.85,0.47,0.73,1.46,6.38,1.03,5485,31.3,11211,53739,132901,91.4,76.1,58.6,46.8,70.4,94,0.83,88.9,5.6,3.26,6.31,97.6,111,87,18453
2025-11-18,App_A,Apple TV,Broadband,Cloudflare,Region,FAST linear,1.12,2.57,1.16,0.34,0.78,1.54,7.1,1.11,7509,30.6,13689,65419,172694,88.3,76.4,62.1,48.1,65.2,97.2,1,80.9,4.8,3.51,5.97,95.4,113,99,22021
2025-11-18,App_B,Apple TV,Comcast Xfinity,Akamai,Country,Live Sports/Events,0.9,2.46,0.98,0.42,0.74,1.11,6.36,1.06,6519,35.1,10663,50704,133347,86.8,78.2,57.1,43.4,70.4,95.5,0.95,86,5.1,3.84,6.13,95.1,131,83,18226
2025-11-19,App_A,WebOS,Cellular 4G,Fastly,Metro,Live Sports/Events,1.04,2.52,0.94,0.47,0.75,1.61,7.67,1.1,7875,29.2,13164,62807,134605,87.7,78.9,63.1,43.7,67.6,94.5,0.84,79.8,6.4,3.85,5.87,96.2,105,72,23468
2025-11-19,App_B,Tizen,Broadband,Akamai,Metro,VOD Movies,1.11,2.34,0.91,0.43,0.74,1.54,7.32,0.89,6513,35,10974,53059,120231,91.1,73.8,60.3,49,65.8,95,0.95,83.3,4.9,3.63,5.69,97.4,103,82,14761
2025-11-20,App_A,Desktop Web,AT&T,Fastly,Country,Live Sports/Events,0.92,2.44,0.92,0.5,0.69,1.33,7.32,1.02,7340,30,12664,60720,141754,91.8,75.3,61.3,44.8,71.2,91.5,0.9,81.1,5.5,3.57,5.44,96,123,77,22436
2025-11-20,App_B,Desktop Web,Cellular 5G,Akamai,Country,VOD Movies,1.01,2.31,0.94,0.41,0.79,1.55,7.39,1.1,6686,32.8,11472,55151,121525,91.7,78.5,61.8,45.9,65.1,97.1,0.74,84.2,5.4,3.45,5.79,95.8,134,77,18628
2025-11-21,App_A,Apple TV,Cellular 4G,AWS CloudFront,Region,Live Sports/Events,1,2.25,0.99,0.41,0.61,1.49,6.77,1.09,8192,34.1,12631,60334,138279,92.5,73.8,58,47.4,63.7,94.5,0.96,87,5.9,3.45,5.78,97.3,126,77,18287
2025-11-21,App_B,Apple TV,Cellular 5G,Akamai,Metro,Live Sports/Events,1.08,2.96,0.96,0.41,0.74,1.11,6.92,1.06,5354,35.5,10803,51998,108791,91.6,72.9,61.2,46.7,69.2,92.8,0.77,81,6.2,3.22,6.16,96.8,129,90,14309
2025-11-22,App_A,WebOS,Verizon,Akamai,Country,FAST linear,1.05,2.4,0.93,0.37,0.71,1.35,7.08,0.83,6175,29.9,12969,62070,150827,90.2,76.3,63.6,48.6,65.2,93.9,0.88,80.9,6.4,3.51,6.1,95,126,91,22645
2025-11-22,App_B,Android,Verizon,AWS CloudFront,Metro,Live Sports/Events,0.87,2.51,1.01,0.39,0.61,1.09,7.39,1.05,6066,33.4,10215,48866,124376,93.7,72.3,59.4,45.4,69.8,97,0.96,82.7,5.8,3.69,5.51,97.4,135,86,17080
2025-11-23,App_A,Desktop Web,Wi-Fi,Akamai,Metro,VOD Series,1.09,2.7,1.07,0.48,0.62,1.34,7.01,1.03,7186,35.1,13610,65837,147968,92.3,73.7,64,47.6,64.5,90.6,0.88,81.7,5.2,3.61,6.19,94,108,75,16425
2025-11-23,App_B,Android TV,Broadband,Fastly,Country,Live Sports/Events,1.02,2.85,1.16,0.42,0.63,1.17,7.92,1.13,5499,32.9,10879,52473,116215,92.9,78.7,63.6,45.4,69.5,93.5,0.74,80.7,5.3,3.99,5.61,95.3,112,97,16849
2025-11-24,App_A,Android,Cellular 4G,AWS CloudFront,Region,Live Sports/Events,1.16,2.92,1.08,0.41,0.6,1.09,7.8,0.94,7078,34.8,12085,57519,130354,88.3,74.4,62.2,43.7,65.9,94.5,0.92,86.7,5.2,3.98,6.08,96.5,100,93,17361
2025-11-24,App_B,Android TV,Airtel,Cloudflare,Metro,FAST linear,0.94,2.52,1.02,0.48,0.8,1.15,7.33,0.82,5910,31.9,10965,52271,115272,89.8,74.3,57.1,49.2,72.4,95.8,0.83,81.7,5.3,3.4,6.29,95.4,139,94,13556
2025-11-25,App_A,Desktop Web,Comcast Xfinity,Akamai,Country,FAST linear,1.08,2.71,1.14,0.49,0.59,1.24,7.42,0.83,6892,29.9,12428,59445,143321,87.7,77.1,59.5,46.8,64.3,91.6,0.92,84.9,6.3,3.52,6.41,95.5,106,95,20315
2025-11-25,App_B,Apple TV,Cellular 4G,Fastly,Metro,VOD Movies,0.96,2.24,0.92,0.46,0.8,1.18,7.75,0.97,6550,31.2,11188,54120,130299,92.7,78.4,59.7,48.3,69.9,96.8,0.76,82.9,6.1,3.51,6.54,95.6,104,78,17679
2025-11-26,App_A,iOS,Wi-Fi,AWS CloudFront,Metro,Live Sports/Events,0.94,2.9,0.98,0.39,0.58,1.12,7.02,0.79,7420,33.6,12024,57817,139271,87.4,78.5,60.8,46.8,71.6,94.1,0.85,85.9,5.2,3.89,6.14,97.4,141,72,19933
2025-11-26,App_B,Desktop Web,AT&T,Cloudflare,Country,Live Sports/Events,1.06,2.77,1.05,0.35,0.69,1.23,7.01,1,5701,34.9,10281,49820,107938,91.4,75.9,58.3,45.3,67.9,96,0.77,84.1,6,3.91,6.31,94.1,115,90,12655
2025-11-27,App_A,Tizen,AT&T,Fastly,Country,Live Sports/Events,0.92,2.49,1.02,0.45,0.66,1.45,6.55,0.92,7063,35.4,13290,63139,139406,90.1,73.3,64.2,43.4,63.6,95.8,0.75,85.2,4.8,3.98,5.87,96.8,123,73,20465
2025-11-27,App_B,Android TV,AT&T,Akamai,Metro,VOD Series,0.9,2.6,0.85,0.47,0.84,1.42,7.95,1.05,5260,36.2,10605,51244,125314,93,78.1,59.4,46.8,65.3,97,0.84,82.8,4.9,3.49,6.15,94.4,99,93,18436
2025-11-28,App_A,iOS,Cellular 5G,AWS CloudFront,Region,Live Sports/Events,1.1,2.92,0.92,0.36,0.78,1.57,7.22,1.07,8464,34.6,13062,63324,133085,90.7,79.7,62.1,44.6,69.1,97.2,0.72,82.5,5.6,3.92,5.43,94.7,127,89,23023
2025-11-28,App_B,Apple TV,Comcast Xfinity,Akamai,Metro,FAST linear,1.08,2.75,0.97,0.35,0.84,1.42,6.42,0.9,6590,33.5,10202,49173,125812,87.7,75.2,57.8,46.6,71.5,93.4,0.98,86.6,5.5,3.23,5.71,97.4,123,100,14335
2025-11-29,App_A,Desktop Web,AT&T,Akamai,Region,FAST linear,1.11,2.61,1,0.34,0.79,1.17,7.1,0.93,6712,35,12221,58316,133751,91.5,74.5,59.6,45,68.8,92.1,0.73,84.4,6,3.7,6.25,94.1,124,92,17278
2025-11-29,App_B,FireTV,Broadband,Fastly,Metro,VOD Movies,1,2.44,0.93,0.34,0.85,1.57,7.94,0.79,5604,36.4,10175,48384,122112,87.7,77.9,60.7,47.4,64.9,90.7,0.75,84.1,5.1,3.74,5.73,96.7,134,91,16071
2025-11-30,App_A,Android,Cellular 4G,Cloudflare,Country,FAST linear,1.08,2.84,0.89,0.42,0.82,1.17,7.2,0.98,8069,31.1,12239,58598,146250,87.1,73.3,59.2,45.5,68.6,93.8,0.94,86,5.7,3.83,6.15,94.5,128,96,18691
2025-11-30,App_B,iOS,Verizon,AWS CloudFront,Metro,VOD Movies,0.96,2.53,1.15,0.49,0.81,1.45,7.81,0.9,5709,33,11498,55756,130663,93,73.2,61.2,46.7,68.4,92.1,0.87,82.7,5.7,3.56,6.61,96.1,122,99,18801
2025-12-01,App_A,WebOS,Broadband,Cloudflare,Metro,VOD Series,1.05,2.41,0.82,0.36,0.87,1.26,7.83,0.96,6743,31.4,12579,60364,126343,91.7,77.4,59.6,45.6,66.3,94.1,0.88,80.6,5.8,3.51,6.04,97.7,138,81,21856
2025-12-01,App_B,Tizen,Cellular 4G,Fastly,Region,VOD Movies,1.09,2.61,0.9,0.38,0.68,1.24,7.08,1,7031,34.1,11501,55700,144359,93.4,77.7,57.9,43.9,65.9,93.1,0.69,81.7,6.4,3.5,5.84,95.8,135,93,19639
2025-12-02,App_A,Apple TV,Airtel,AWS CloudFront,Region,VOD Movies,1.03,2.68,1.13,0.35,0.74,1.16,7.34,1.13,6908,33.9,14004,67066,141874,90,73.8,58.6,45.8,69.3,92.4,0.77,80.1,5.6,3.51,5.52,97.7,117,76,23519
2025-12-02,App_B,Android,Cellular 4G,Cloudflare,Country,Live Sports/Events,0.9,2.9,0.86,0.44,0.66,1.24,6.8,0.92,5415,32.3,10657,50623,126704,94.1,74.2,60,49.6,65.4,90.5,0.88,88.1,5.7,3.69,5.56,96.3,124,85,18819
2025-12-03,App_A,Apple TV,Verizon,Fastly,Region,VOD Movies,1,2.98,1.07,0.46,0.61,1.21,7.09,1.03,8148,31.4,13279,63984,159025,89.5,77.6,61.5,48.1,64.9,95.1,0.75,84.6,6.1,3.52,6.12,94.3,114,82,22838
2025-12-03,App_B,iOS,Comcast Xfinity,AWS CloudFront,Metro,VOD Series,1.03,2.26,0.89,0.34,0.72,1.35,7.16,0.84,6931,32.9,10246,49556,116085,89.6,79.4,57.3,49.8,65.7,94.4,0.73,87.6,5.2,3.96,6.03,94.4,115,87,17800
2025-12-04,App_A,Apple TV,Broadband,AWS CloudFront,Metro,VOD Movies,0.95,2.94,0.9,0.38,0.7,1.46,6.51,1.1,7377,32.3,13596,65511,143002,93.7,76.1,61.1,46.7,65.9,96.3,0.82,85,6.4,3.96,5.73,96.4,136,97,19801
2025-12-04,App_B,WebOS,Cellular 5G,Fastly,Metro,FAST linear,0.94,2.81,0.9,0.39,0.74,1.58,7.1,0.93,6004,33.9,11284,54053,139349,90.4,76.8,59.9,46.6,67.8,94.9,0.84,84.9,6.3,3.2,5.68,96.9,113,84,15482
2025-12-05,App_A,Android TV,AT&T,Akamai,Metro,VOD Movies,1.16,2.24,0.9,0.42,0.77,1.5,7.76,0.93,7684,35.7,13658,65144,161447,94.1,72.5,62,46.7,69.6,91.4,0.82,81,5.9,3.32,6.09,96,136,98,17515
2025-12-05,App_B,WebOS,Cellular 5G,Fastly,Country,VOD Movies,0.99,2.27,0.81,0.43,0.66,1.1,7.42,0.78,7240,36.9,10505,50484,134540,94,73.7,57.4,44.1,69.1,93.6,0.73,82.6,4.8,3.24,6.36,94.5,115,92,12780
2025-12-06,App_A,FireTV,Cellular 5G,Akamai,Region,VOD Series,1.08,2.3,1.12,0.42,0.58,1.12,7.73,1.11,8248,34.4,13131,63518,164581,90.5,79.3,63,45.7,63.9,90.8,0.81,81.9,5.4,3.22,6.55,94.7,105,79,19664
2025-12-06,App_B,Desktop Web,Cellular 4G,AWS CloudFront,Country,FAST linear,1.01,2.29,1.05,0.35,0.83,1.57,7.27,0.81,6270,38.2,11225,54168,127652,92.3,77.7,64.3,43.6,65.4,91.1,0.89,85.7,4.8,3.16,6.38,97.6,108,74,13491
2025-12-07,App_A,WebOS,Wi-Fi,Akamai,Region,VOD Series,1.14,2.88,0.95,0.41,0.68,1.38,6.83,0.97,7199,34.5,13052,63282,162320,87.3,75.9,57.2,48.8,65.4,94,0.73,86,5,3.99,5.83,97.5,109,70,21470
2025-12-07,App_B,Android,Wi-Fi,Fastly,Region,FAST linear,0.97,3,0.93,0.41,0.74,1.35,7.34,0.89,6740,37.9,11127,53045,124035,92.7,78.2,63.3,48.5,70.1,97.9,0.74,81.8,6.3,3.57,5.55,97.8,135,99,15733
2025-12-08,App_A,Apple TV,Airtel,Fastly,Metro,FAST linear,0.97,2.71,1.12,0.43,0.86,1.58,6.25,0.82,6660,31.4,13014,62334,154137,90,79.3,62.9,46.9,66,95.4,0.69,82.8,5.2,3.4,5.47,96.8,116,91,16338
2025-12-08,App_B,WebOS,T-Mobile,AWS CloudFront,Country,Live Sports/Events,1.06,2.61,0.96,0.41,0.74,1.45,6.8,1.1,6585,35.1,11557,54905,125709,87.9,72.2,58.1,44.7,66,93,0.99,80.9,5.5,3.94,6.31,97.6,116,81,20767
2025-12-09,App_A,WebOS,Verizon,Cloudflare,Metro,VOD Series,1.02,2.96,0.86,0.36,0.62,1.6,6.43,0.8,7034,37.7,13030,61915,141632,90.7,77.4,63.9,47.2,69.8,94,0.87,84.4,6.2,3.68,5.66,96.6,122,77,16593
2025-12-09,App_B,Tizen,Comcast Xfinity,Cloudflare,Metro,VOD Movies,1,2.27,1.14,0.42,0.73,1.59,6.99,1.1,5636,37,11755,56131,120714,92.8,74.8,61,47.1,65.4,91.3,0.94,87.4,5.4,3.96,5.75,95.9,123,81,16375
2025-12-10,App_A,WebOS,Wi-Fi,Akamai,Country,VOD Movies,0.93,2.54,0.99,0.43,0.8,1.54,7.36,0.93,6679,33.4,13044,63021,154492,87.7,76,58.6,45.5,66.3,95.5,0.79,85.5,4.9,3.15,6.34,96.4,135,77,21545
2025-12-10,App_B,Apple TV,Cellular 5G,Fastly,Metro,VOD Movies,1.12,2.43,0.79,0.44,0.78,1.29,6.48,1.16,7155,36.6,11159,53332,142412,93.6,77.4,62.6,48.7,71.4,94,0.81,82.9,5.7,3.24,6.7,94.6,117,77,17282
2025-12-11,App_A,iOS,Broadband,Fastly,Region,FAST linear,1,2.44,0.86,0.34,0.66,1.17,7.03,0.86,6837,36.2,14073,67370,173680,89.3,79.8,62.1,46.1,67,92.6,0.76,82.1,5.9,3.34,5.64,94.9,106,96,22648
2025-12-11,App_B,Android TV,T-Mobile,Cloudflare,Metro,Live Sports/Events,1.1,2.73,0.95,0.36,0.65,1.25,6.79,0.88,6665,33.3,11133,53511,131274,88.8,77.6,63,44.1,67.7,97.2,0.83,89.2,6.3,3.74,5.75,95,131,71,19782
2025-12-12,App_A,Tizen,Comcast Xfinity,AWS CloudFront,Metro,VOD Movies,0.88,3,1.1,0.46,0.58,1.29,6.45,0.85,8298,32.4,14449,69440,181658,88.5,77.8,61.9,48.9,67.3,94.2,0.74,82.7,5.4,3.49,6.48,94.5,116,84,25073
2025-12-12,App_B,Desktop Web,Wi-Fi,AWS CloudFront,Country,VOD Series,0.86,2.53,0.81,0.49,0.61,1.44,6.75,1.14,6932,37.2,11995,58156,138404,89.8,73.1,63.2,47.1,72.5,91.6,0.97,86.2,6.1,3.16,6.06,94.7,128,91,17621
2025-12-13,App_A,Apple TV,Wi-Fi,Cloudflare,Region,VOD Series,0.9,2.43,1.13,0.47,0.84,1.29,7.69,0.96,7444,37.6,13159,63572,167331,94.1,76.6,60.3,44,64.4,94.6,0.95,80.5,6,3.69,6.19,94.2,117,78,15995
2025-12-13,App_B,Apple TV,Airtel,Fastly,Country,Live Sports/Events,1.02,2.34,0.86,0.48,0.61,1.56,6.38,1.08,7343,35.9,12399,59574,132452,89.7,75.3,62.2,43.6,72,96.7,0.79,87.9,5.5,3.9,5.59,97.3,131,92,17332
2025-12-14,App_A,Apple TV,Airtel,Fastly,Metro,VOD Series,0.87,2.73,1.04,0.39,0.67,1.09,6.23,1.12,8093,36.1,12910,62387,148729,88.5,72.4,63.1,48.7,70.8,90.8,0.68,86.6,5.2,3.92,6.52,96.5,121,78,22105
2025-12-14,App_B,Android TV,AT&T,Cloudflare,Country,VOD Series,0.9,2.82,0.89,0.42,0.78,1.53,6.82,0.89,6316,35.6,11990,57835,134575,91.6,74.6,60.4,43.6,66.7,96.5,0.67,88.8,6.1,3.67,6.58,95.2,110,73,20199
2025-12-15,App_A,Android TV,Jio,AWS CloudFront,Metro,VOD Movies,0.88,2.7,0.79,0.41,0.8,1.5,7.24,0.99,8939,38.4,13571,65779,155268,91.3,78.1,61.4,45.3,68.6,95.9,0.89,79.9,6,3.91,5.65,94.6,117,83,19565
2025-12-15,App_B,Desktop Web,AT&T,Fastly,Region,VOD Series,0.9,2.89,0.82,0.47,0.77,1.21,6.78,0.94,6749,35.6,11805,56544,133535,92.7,77.6,64,46.3,72.8,96.5,0.72,85.1,4.7,3.59,6.52,94.8,136,79,18282
2025-12-16,App_A,iOS,T-Mobile,AWS CloudFront,Region,VOD Movies,1.06,3,1.02,0.41,0.64,1.22,7.44,0.78,8734,34.8,14136,68233,165054,88.4,79.7,57.6,43.6,68.6,94.2,0.84,84.4,5.7,3.63,6.5,97.3,128,70,21107
2025-12-16,App_B,Android TV,Cellular 4G,Akamai,Country,VOD Movies,0.94,2.28,1.11,0.45,0.64,1.11,7.34,1.04,5679,33.8,11599,55855,146871,91.2,72.4,58.7,49.9,72.3,94.3,0.86,86.2,4.9,3.12,6.57,95.2,133,91,17361
2025-12-17,App_A,FireTV,Jio,AWS CloudFront,Region,Live Sports/Events,0.94,2.26,0.84,0.46,0.78,1.38,7.71,1,8752,34.9,14855,70676,154159,89.9,77.8,63.1,43.7,69.9,96.4,0.81,81.8,6.2,3.8,5.54,94.1,126,71,17978
2025-12-17,App_B,Desktop Web,T-Mobile,Fastly,Region,VOD Series,0.99,2.94,0.85,0.47,0.63,1.6,6.52,1.07,6328,35.1,11348,54431,135703,93.6,74.4,59.8,48,71.5,91.1,0.98,87,5,3.96,5.93,95.7,124,70,19364
2025-12-18,App_A,Tizen,Airtel,Cloudflare,Country,FAST linear,1.08,2.22,1.1,0.41,0.82,1.24,7.74,0.82,8588,34,14816,71250,183693,91.8,73.8,59.9,46.6,70.6,93.6,0.74,83.9,6,3.7,5.96,96.6,125,89,21366
2025-12-18,App_B,iOS,Wi-Fi,Akamai,Region,Live Sports/Events,1.13,2.23,1.08,0.45,0.59,1.07,6.79,0.97,6261,39,11996,56999,121333,90,74.4,62.3,49.9,66.6,96.1,0.81,87.8,5.4,3.23,6.22,94.1,132,88,16718
2025-12-19,App_A,iOS,Broadband,AWS CloudFront,Country,VOD Series,1.09,2.9,1.11,0.34,0.84,1.38,6.44,1,7747,34.4,14887,71949,186843,93.7,73.3,58.8,45.5,71.3,91.2,0.94,83.7,6.1,3.81,6.58,97.8,133,96,26472
2025-12-19,App_B,Tizen,Cellular 5G,AWS CloudFront,Region,VOD Movies,0.87,2.51,1.11,0.41,0.84,1.45,7.2,1.15,6621,36.6,11958,57265,143290,87.2,75.6,64,45.3,66.8,92.3,0.74,88.4,5.5,3.41,6.31,97.6,110,73,15520
2025-12-20,App_A,FireTV,AT&T,Fastly,Region,FAST linear,1.01,2.35,0.99,0.34,0.59,1.09,7.76,0.78,8126,34.1,14085,67380,141254,93.5,76.6,63.8,48.7,70.3,91.2,0.74,86.7,4.9,3.27,6.01,95.6,106,91,22708
2025-12-20,App_B,WebOS,T-Mobile,AWS CloudFront,Metro,VOD Movies,1.01,2.37,1.03,0.36,0.83,1.19,8.02,1.08,5839,35.7,12243,59378,128731,87.2,79.7,60.7,44.1,71.7,91.4,0.96,81.5,5,3.22,6.33,96.3,131,94,17320
2025-12-21,App_A,FireTV,Verizon,Cloudflare,Region,FAST linear,0.94,2.29,0.98,0.47,0.68,1.12,7.61,0.77,7351,34,14702,71115,166418,92.1,77.9,60.5,46.4,66.8,91.3,0.97,80.8,4.9,3.45,6.54,97.5,118,98,21479
2025-12-21,App_B,FireTV,Airtel,AWS CloudFront,Country,VOD Series,1.12,2.42,0.79,0.36,0.72,1.51,6.9,0.92,5950,40.3,12580,60500,130691,92.3,74.1,60.5,45.9,70.1,96.4,0.9,88.1,5.5,3.22,6.04,94.2,135,68,15266
2025-12-22,App_A,iOS,Verizon,Akamai,Metro,VOD Movies,0.97,2.37,0.98,0.33,0.86,1.18,6.45,1,9223,35.2,14952,72265,169185,93.5,74.2,60.5,46.4,68.8,93.5,0.9,83.5,5.9,3.51,6.54,95.2,138,77,21986
2025-12-22,App_B,iOS,Airtel,Akamai,Region,VOD Movies,1.03,2.76,0.94,0.41,0.73,1.5,7,1.03,5914,36.9,12502,60449,149274,87.1,77.2,62.1,49.1,71.8,98,0.81,85.9,5.5,3.32,5.86,95.8,113,82,17095
2025-12-23,App_A,iOS,Cellular 4G,Fastly,Region,VOD Series,0.96,2.95,1.1,0.41,0.68,1.37,7.82,0.78,7418,35.4,13473,64745,166369,91.3,74.4,57.7,42.8,65.5,95.1,0.69,80.9,5.1,3.37,5.6,97.6,107,80,21070
2025-12-23,App_B,Android TV,T-Mobile,Akamai,Region,Live Sports/Events,0.93,2.31,0.96,0.38,0.74,1.39,6.95,1.11,7751,34,11812,57047,142079,93.7,78.3,61.3,43.6,71.9,96.8,0.69,84.4,6.2,3.32,6.25,97.9,113,88,17917
2025-12-24,App_A,FireTV,Airtel,AWS CloudFront,Metro,VOD Movies,1.1,2.78,1.01,0.4,0.66,1.49,7.65,0.82,9245,40.3,14314,68956,145174,92,75.9,63.7,44.2,70,94,0.68,79.7,4.9,3.58,5.77,97.8,128,74,18765
2025-12-24,App_B,iOS,Jio,Cloudflare,Region,VOD Series,0.88,2.32,1.01,0.45,0.85,1.46,7.35,0.99,6939,38.9,12462,59974,138610,89.4,78.8,62.6,48.9,72.2,97,0.71,85.9,4.7,3.48,5.57,95.1,123,81,18928
2025-12-25,App_A,Android,Broadband,Cloudflare,Country,Live Sports/Events,1.13,2.75,0.8,0.47,0.71,1.39,6.45,1.07,8596,37.9,13664,66184,156478,87.7,74.2,63.2,42.9,72,91,0.86,87.4,6.4,3.67,5.46,96,100,79,16869
2025-12-25,App_B,Desktop Web,Verizon,Cloudflare,Metro,FAST linear,1.08,2.77,1.03,0.37,0.6,1.3,7.84,1.03,6230,37.9,11808,57112,149101,90.2,79.4,64.1,44.3,66.8,96,0.7,86.9,5.6,3.55,6.53,96.3,124,93,19855
2025-12-26,App_A,Android TV,Verizon,Cloudflare,Country,Live Sports/Events,0.89,2.28,0.83,0.41,0.8,1.38,7.94,0.89,7888,38.9,15324,72913,166356,87.2,74.2,60.2,44.4,65.5,97.1,0.85,85.3,4.8,3.42,5.77,96.6,116,98,21444
2025-12-26,App_B,Desktop Web,T-Mobile,Akamai,Metro,VOD Series,0.95,2.28,1.05,0.39,0.58,1.08,6.82,1.12,7088,40.4,12484,59632,138130,93.8,78.3,62.3,49,66.3,91.6,0.91,81.3,6.1,3.71,6.64,96.1,102,87,21085
2025-12-27,App_A,Android,Comcast Xfinity,Akamai,Region,VOD Movies,1.15,2.37,0.99,0.43,0.66,1.27,6.41,0.79,9294,38.9,15254,72957,186284,89.4,76.7,63.2,46.8,64,94.2,0.83,85.3,5.8,3.83,6.53,94.9,120,95,23651
2025-12-27,App_B,iOS,Comcast Xfinity,Akamai,Metro,FAST linear,1.01,2.85,1.07,0.37,0.82,1.28,8.02,1.07,6834,36.3,11576,56134,121152,88.8,74.2,62.8,43.6,72.8,97.8,0.86,89.1,5.2,3.38,6.07,96.2,102,96,14468
2025-12-28,App_A,Apple TV,T-Mobile,Fastly,Country,VOD Movies,1.07,2.5,0.9,0.41,0.71,1.25,7.59,0.8,8884,41.1,14702,71179,164436,88.7,76.2,62.8,46.2,67.8,94.5,0.72,85.2,5.1,3.88,6.39,95.6,105,74,26095
2025-12-28,App_B,Tizen,Broadband,AWS CloudFront,Metro,Live Sports/Events,0.92,2.78,0.8,0.34,0.68,1.29,7.63,0.92,6334,35.5,11827,56266,133606,94.1,77.2,63.9,44.3,66.7,95.4,0.9,88.6,5,3.78,6.58,96.5,103,80,15971
2025-12-29,App_A,Android,Broadband,Cloudflare,Metro,VOD Series,1.07,2.63,0.86,0.35,0.73,1.35,6.71,1.03,7688,38.6,14278,68675,170594,92.8,73.2,57.8,46.5,65.4,95.6,0.66,80.2,6,3.38,6.62,97.5,98,98,21183
2025-12-29,App_B,Android TV,AT&T,Fastly,Region,VOD Movies,1.07,2.58,0.87,0.43,0.6,1.42,7.29,0.77,6724,40.2,11474,54936,115093,91.8,73,58.8,45.4,72.3,97.3,0.91,81.3,6,3.49,5.64,94.4,138,81,18464
2025-12-30,App_A,FireTV,Broadband,Akamai,Metro,VOD Series,1.07,2.77,1.12,0.47,0.7,1.51,6.99,0.79,9231,39.2,14579,70684,151450,87.1,74.3,64.6,48.8,65.2,90.8,0.96,87.9,4.9,3.45,6.02,94.8,124,93,17675
2025-12-30,App_B,Android,Verizon,Cloudflare,Country,FAST linear,1,2.22,0.94,0.45,0.82,1.14,6.77,0.84,6129,36.1,12560,60458,146423,89.5,76.9,60.9,44.3,65.7,94.9,0.67,88.2,5.7,3.77,5.9,94.9,102,82,18791
2025-12-31,App_A,Apple TV,Broadband,Akamai,Metro,Live Sports/Events,1.12,2.31,1.1,0.38,0.6,1.43,7.68,1.14,7597,40.8,14443,69876,162050,87.6,75.3,64.1,48.9,67.2,95.6,0.94,80.1,5.6,3.23,5.6,96.7,99,72,17527
2025-12-31,App_B,Apple TV,Comcast Xfinity,Fastly,Region,VOD Series,1.14,2.28,0.93,0.39,0.59,1.27,7.59,0.8,6587,39.8,12103,58355,134501,87.7,73.4,62.7,47.6,68.9,93.5,0.81,85.1,5.2,3.37,5.8,95.6,136,89,21019
2026-01-01,App_A,WebOS,AT&T,Fastly,Metro,Live Sports/Events,0.92,2.87,0.98,0.46,0.82,1.51,7.64,0.95,7607,36.2,15772,75907,196945,91.5,74.1,58.9,47.9,65.6,93.5,0.89,79.9,5.3,3.4,6.1,94.7,101,93,28385
2026-01-01,App_B,iOS,Jio,Cloudflare,Country,VOD Movies,0.95,2.25,1.04,0.41,0.65,1.18,8.01,0.85,6433,41.2,12669,60796,136183,93.6,78.4,59.5,47,66.3,91.9,0.74,82.1,6.2,3.82,6.17,97.5,129,78,21868
2026-01-02,App_A,Tizen,Verizon,Cloudflare,Country,VOD Movies,0.85,2.79,0.82,0.46,0.67,1.54,6.32,0.99,7405,41.9,15568,75253,191292,90.7,76.4,63.6,47.9,71.4,98.2,0.69,86.7,5.8,3.27,5.71,94.2,111,71,21869
2026-01-02,App_B,FireTV,Broadband,Cloudflare,Metro,Live Sports/Events,1.02,2.21,1.13,0.34,0.82,1.46,7.61,1.1,6730,41.8,11901,56907,137493,94,79.9,59.5,48.9,70.3,96.3,0.94,89.5,5.2,3.87,6.76,97,132,79,17562
2026-01-03,App_A,WebOS,Cellular 5G,AWS CloudFront,Metro,VOD Series,0.87,2.53,0.87,0.44,0.83,1.54,6.26,1.03,8460,41.9,15081,72080,190988,88.5,72.6,61.7,43.7,71.9,96.8,0.75,85.1,5.2,3.97,5.48,94.6,132,98,25367
2026-01-03,App_B,WebOS,AT&T,Akamai,Region,VOD Movies,0.93,2.88,1.03,0.33,0.75,1.47,7.15,1.08,6538,35.3,12673,60409,159781,89.6,73.8,60.7,43.9,71,95.9,0.82,82.8,6,3.45,6.53,97.5,126,76,18361
2026-01-04,App_A,FireTV,Broadband,Akamai,Country,VOD Series,1.14,2.28,0.81,0.49,0.77,1.3,6.47,1.1,9333,40.6,14999,72059,187835,92.9,74.5,60.5,48.9,64.2,96.8,0.81,80.5,5.6,3.25,6.28,96.3,105,95,25186
2026-01-04,App_B,iOS,AT&T,Akamai,Region,VOD Series,1.11,2.59,0.92,0.35,0.63,1.53,6.67,1.14,7236,36.7,12741,61022,153800,90.3,79.8,59.3,48.3,66.1,96.4,0.8,85,5.8,3.75,6.66,94.2,120,84,22813
2026-01-05,App_A,iOS,Jio,Akamai,Metro,Live Sports/Events,0.95,2.33,0.8,0.43,0.82,1.36,7.61,0.87,8176,36,14571,69422,178563,91.9,76.3,58.1,45.4,66.9,93.2,0.86,81.7,5.6,3.54,6.35,95.2,133,93,19690
